name,group,calorie,carbohydrate,protein,lipid,salt
＜いか・たこ類＞（いか類）　するめいか　生　　,10,83,0.1,17.9,0.8,0.5
＜いか・たこ類＞（いか類）　するめいか　水煮　　,10,101,0.1,21.9,0.9,0.6
＜いか・たこ類＞（いか類）　するめいか　焼き　　,10,109,0.1,23.6,1,0.8
＜いか・たこ類＞（いか類）　するめいか　胴　皮つき　生　　,10,86,0.1,18.6,0.7,0.5
＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　刺身　　,10,85,0.1,18.6,0.6,0.5
＜いか・たこ類＞（いか類）　するめいか　胴　皮なし　天ぷら　　,10,189,6.3,16.7,10.8,0.4
＜いか・たこ類＞（いか類）　するめいか　耳・足　生　　,10,80,0,16.9,0.9,0.6
＜いか・たこ類＞（いか類）　ほたるいか　生　　,10,84,0.2,11.8,3.5,0.7
＜いか・たこ類＞（いか類）　ほたるいか　ゆで　　,10,104,0.4,17.7,2.9,0.6
＜いか・たこ類＞（いか類）　ほたるいか　くん製　　,10,325,21.3,43.1,7.5,3.8
＜いか・たこ類＞（いか類）　ほたるいか　つくだ煮　　,10,260,22.9,27,6.7,3
＜いか・たこ類＞（いか類）　やりいか　生　　,10,85,0.4,17.6,1,0.4
＜いか・たこ類＞（いか類）　加工品　するめ　　,10,334,0.4,69.2,4.3,2.3
＜いか・たこ類＞（いか類）　加工品　さきいか　　,10,279,17.3,45.5,3.1,6.9
＜いか・たこ類＞（いか類）　加工品　くん製　　,10,206,12.8,35.2,1.5,6.1
＜いか・たこ類＞（いか類）　加工品　切りいかあめ煮　　,10,318,46.1,22.7,4.7,2.8
＜いか・たこ類＞（いか類）　加工品　いかあられ　　,10,293,49.1,20,1.8,1.8
＜いか・たこ類＞（いか類）　加工品　塩辛　　,10,117,6.5,15.2,3.4,6.9
＜いか・たこ類＞（いか類）　加工品　味付け缶詰　　,10,133,7.7,21.4,1.8,1.8
＜いか・たこ類＞（たこ類）　いいだこ　生　　,10,70,0.1,14.6,0.8,0.6
＜いか・たこ類＞（たこ類）　まだこ　生　　,10,76,0.1,16.4,0.7,0.7
＜いか・たこ類＞（たこ類）　まだこ　ゆで　　,10,99,0.1,21.7,0.7,0.6
＜その他＞あみ　つくだ煮　　　,10,233,35.1,19.1,1.8,6.9
＜その他＞あみ　塩辛　　　,10,65,0.8,12.9,1.1,19.8
＜その他＞うに　生うに　　　,10,120,3.3,16,4.8,0.6
＜その他＞うに　粒うに　　　,10,183,15.6,17.2,5.8,8.4
＜その他＞うに　練りうに　　　,10,170,22.4,13.5,2.9,7.1
＜その他＞おきあみ　生　　　,10,94,0.2,15,3.2,1.1
＜その他＞おきあみ　ゆで　　　,10,86,0,13.8,3,1.6
＜その他＞くらげ　塩蔵　塩抜き　　　,10,22,0,5.2,0.1,0.3
＜その他＞しゃこ　ゆで　　　,10,98,0.2,19.2,1.7,0.8
＜その他＞なまこ　生　　　,10,23,0.5,4.6,0.3,1.7
＜その他＞なまこ　このわた　　　,10,64,0.5,11.4,1.8,4.6
＜その他＞ほや　生　　　,10,30,0.8,5,0.8,3.3
＜その他＞ほや　塩辛　　　,10,72,3.8,11.6,1.1,3.6
＜水産練り製品＞かに風味かまぼこ　　　　,10,90,9.2,12.1,0.5,2.2
＜水産練り製品＞昆布巻きかまぼこ　　　　,10,84,11,8.9,0.5,2.4
＜水産練り製品＞す巻きかまぼこ　　　　,10,90,8.7,12,0.8,2.2
＜水産練り製品＞蒸しかまぼこ　　　　,10,95,9.7,12,0.9,2.5
＜水産練り製品＞焼き抜きかまぼこ　　　　,10,103,7.4,16.2,1,2.4
＜水産練り製品＞焼き竹輪　　　　,10,121,13.5,12.2,2,2.1
＜水産練り製品＞だて巻　　　　,10,196,17.6,14.6,7.5,0.9
＜水産練り製品＞つみれ　　　　,10,113,6.5,12,4.3,1.4
＜水産練り製品＞なると　　　　,10,80,11.6,7.6,0.4,2
＜水産練り製品＞はんぺん　　　　,10,94,11.4,9.9,1,1.5
＜水産練り製品＞さつま揚げ　　　　,10,139,13.9,12.5,3.7,1.9
＜水産練り製品＞魚肉ハム　　　　,10,158,11.1,13.4,6.7,2.3
＜水産練り製品＞魚肉ソーセージ　　　　,10,161,12.6,11.5,7.2,2.1
＜畜肉類＞いのしし　肉　脂身つき　生　　　,11,268,0.5,18.8,19.8,0.1
＜畜肉類＞いのぶた　肉　脂身つき　生　　　,11,304,0.3,18.1,24.1,0.1
＜畜肉類＞うさぎ　肉　赤肉　生　　　,11,146,0,20.5,6.3,0.1
＜畜肉類＞うし　［和牛肉］　かた　脂身つき　生　,11,286,0.3,17.7,22.3,0.1
＜畜肉類＞うし　［和牛肉］　かた　皮下脂肪なし　生　,11,265,0.3,18.3,19.8,0.1
＜畜肉類＞うし　［和牛肉］　かた　赤肉　生　,11,201,0.3,20.2,12.2,0.1
＜畜肉類＞うし　［和牛肉］　かた　脂身　生　,11,751,0,4,78,0
＜畜肉類＞うし　［和牛肉］　かたロース　脂身つき　生　,11,411,0.2,13.8,37.4,0.1
＜畜肉類＞うし　［和牛肉］　かたロース　皮下脂肪なし　生　,11,403,0.2,14,36.5,0.1
＜畜肉類＞うし　［和牛肉］　かたロース　赤肉　生　,11,316,0.2,16.5,26.1,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　生　,11,573,0.1,9.7,56.5,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　焼き　,11,597,0.2,14.6,56.8,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　脂身つき　ゆで　,11,601,0.1,12.6,58.2,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　皮下脂肪なし　生　,11,556,0.1,10.3,54.4,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　赤肉　生　,11,436,0.2,14,40,0.1
＜畜肉類＞うし　［和牛肉］　リブロース　脂身　生　,11,752,0,4.2,78,0.1
＜畜肉類＞うし　［和牛肉］　サーロイン　脂身つき　生　,11,498,0.3,11.7,47.5,0.1
＜畜肉類＞うし　［和牛肉］　サーロイン　皮下脂肪なし　生　,11,456,0.3,12.9,42.5,0.1
＜畜肉類＞うし　［和牛肉］　サーロイン　赤肉　生　,11,317,0.4,17.1,25.8,0.1
＜畜肉類＞うし　［和牛肉］　ばら　脂身つき　生　,11,517,0.1,11,50,0.1
＜畜肉類＞うし　［和牛肉］　もも　脂身つき　生　,11,259,0.5,19.2,18.7,0.1
＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　生　,11,233,0.6,20.2,15.5,0.1
＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　焼き　,11,333,0.5,27.7,22.7,0.1
＜畜肉類＞うし　［和牛肉］　もも　皮下脂肪なし　ゆで　,11,328,0.2,25.7,23.3,0.1
＜畜肉類＞うし　［和牛肉］　もも　赤肉　生　,11,193,0.6,21.3,10.7,0.1
＜畜肉類＞うし　［和牛肉］　もも　脂身　生　,11,728,0,4.4,75.4,0.1
＜畜肉類＞うし　［和牛肉］　そともも　脂身つき　生　,11,265,0.5,17.8,20,0.1
＜畜肉類＞うし　［和牛肉］　そともも　皮下脂肪なし　生　,11,237,0.5,18.7,16.6,0.1
＜畜肉類＞うし　［和牛肉］　そともも　赤肉　生　,11,172,0.6,20.7,8.7,0.1
＜畜肉類＞うし　［和牛肉］　ランプ　脂身つき　生　,11,347,0.4,15.1,29.9,0.1
＜畜肉類＞うし　［和牛肉］　ランプ　皮下脂肪なし　生　,11,318,0.4,16,26.4,0.1
＜畜肉類＞うし　［和牛肉］　ランプ　赤肉　生　,11,211,0.5,19.2,13.6,0.1
＜畜肉類＞うし　［和牛肉］　ヒレ　赤肉　生　,11,223,0.3,19.1,15,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身つき　生　,11,257,0.4,16.8,19.6,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かた　皮下脂肪なし　生　,11,217,0.4,17.9,14.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かた　赤肉　生　,11,143,0.5,19.9,6.1,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　かた　脂身　生　,11,709,0,4.5,73.3,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　脂身つき　生　,11,318,0.2,16.2,26.4,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　皮下脂肪なし　生　,11,308,0.2,16.5,25.2,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　かたロース　赤肉　生　,11,212,0.2,19.1,13.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　生　,11,409,0.2,14.1,37.1,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　焼き　,11,511,0.3,20.4,45,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身つき　ゆで　,11,478,0.3,17.2,43,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　皮下脂肪なし　生　,11,378,0.2,15,33.4,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　赤肉　生　,11,248,0.3,18.8,17.8,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　リブロース　脂身　生　,11,773,0,3.7,80.5,0
＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　脂身つき　生　,11,334,0.4,16.5,27.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　皮下脂肪なし　生　,11,270,0.5,18.4,20.2,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　サーロイン　赤肉　生　,11,177,0.6,21.1,9.1,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　生　,11,426,0.3,12.8,39.4,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　ばら　脂身つき　焼き　,11,484,0.3,15.9,44.2,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身つき　生　,11,209,0.4,19.5,13.3,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　生　,11,181,0.4,20.5,9.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　焼き　,11,245,0.6,28,13.2,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　もも　皮下脂肪なし　ゆで　,11,252,0.6,28.4,13.8,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　もも　赤肉　生　,11,140,0.4,21.9,4.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　もも　脂身　生　,11,626,0.2,5.1,64.1,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　そともも　脂身つき　生　,11,233,0.6,18.2,16.3,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　そともも　皮下脂肪なし　生　,11,190,0.6,19.6,11.1,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　そともも　赤肉　生　,11,140,0.7,21.3,5,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　脂身つき　生　,11,248,0.6,18.6,17.8,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　皮下脂肪なし　生　,11,216,0.6,19.7,13.9,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　ランプ　赤肉　生　,11,153,0.7,22,6.1,0.2
＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　生　,11,195,0.5,20.8,11.2,0.1
＜畜肉類＞うし　［乳用肥育牛肉］　ヒレ　赤肉　焼き　,11,259,0.4,27.2,15.2,0.2
＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　生　,11,539,0.3,12,51.8,0.1
＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　焼き　,11,627,0.2,14.5,60.1,0.1
＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身つき　ゆで　,11,588,0.1,13.2,56.5,0
＜畜肉類＞うし　［交雑牛肉］　リブロース　皮下脂肪なし　生　,11,484,0.3,13.6,45.2,0.1
＜畜肉類＞うし　［交雑牛肉］　リブロース　赤肉　生　,11,376,0.4,16.7,32.3,0.1
＜畜肉類＞うし　［交雑牛肉］　リブロース　脂身　生　,11,831,0,3.6,86.7,0
＜畜肉類＞うし　［交雑牛肉］　ばら　脂身つき　生　,11,470,0.3,12.2,44.4,0.2
＜畜肉類＞うし　［交雑牛肉］　もも　脂身つき　生　,11,343,0.4,16.4,28.9,0.2
＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　生　,11,282,0.4,18.3,21.6,0.2
＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　焼き　,11,367,0.5,25,27.6,0.2
＜畜肉類＞うし　［交雑牛肉］　もも　皮下脂肪なし　ゆで　,11,375,0.2,25.7,28.2,0.1
＜畜肉類＞うし　［交雑牛肉］　もも　赤肉　生　,11,248,0.5,19.3,17.5,0.2
＜畜肉類＞うし　［交雑牛肉］　もも　脂身　生　,11,734,0.1,4.8,75.8,0.1
＜畜肉類＞うし　［交雑牛肉］　ヒレ　赤肉　生　,11,251,0.4,19,18,0.1
＜畜肉類＞うし　［輸入牛肉］　かた　脂身つき　生　,11,180,0.1,19,10.6,0.1
＜畜肉類＞うし　［輸入牛肉］　かた　皮下脂肪なし　生　,11,157,0.1,19.6,7.8,0.1
＜畜肉類＞うし　［輸入牛肉］　かた　赤肉　生　,11,130,0.1,20.4,4.6,0.1
＜畜肉類＞うし　［輸入牛肉］　かた　脂身　生　,11,599,0,7.1,60.5,0.1
＜畜肉類＞うし　［輸入牛肉］　かたロース　脂身つき　生　,11,240,0.1,17.9,17.4,0.1
＜畜肉類＞うし　［輸入牛肉］　かたロース　皮下脂肪なし　生　,11,237,0.1,18,17.1,0.1
＜畜肉類＞うし　［輸入牛肉］　かたロース　赤肉　生　,11,173,0.1,19.7,9.5,0.1
＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　生　,11,231,0.4,20.1,15.4,0.1
＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　焼き　,11,332,0.3,25,23.9,0.1
＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　ゆで　,11,335,0.1,25.8,23.9,0
＜畜肉類＞うし　［輸入牛肉］　リブロース　皮下脂肪なし　生　,11,223,0.4,20.3,14.4,0.1
＜畜肉類＞うし　［輸入牛肉］　リブロース　赤肉　生　,11,179,0.4,21.7,9.1,0.1
＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身　生　,11,712,0.1,5.7,73.1,0
＜畜肉類＞うし　［輸入牛肉］　サーロイン　脂身つき　生　,11,298,0.4,17.4,23.7,0.1
＜畜肉類＞うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生　,11,238,0.4,19.1,16.5,0.1
＜畜肉類＞うし　［輸入牛肉］　サーロイン　赤肉　生　,11,136,0.5,22,4.4,0.1
＜畜肉類＞うし　［輸入牛肉］　ばら　脂身つき　生　,11,371,0.2,14.4,32.9,0.1
＜畜肉類＞うし　［輸入牛肉］　もも　脂身つき　生　,11,165,0.4,19.6,8.6,0.1
＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　生　,11,149,0.4,20,6.7,0.1
＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　焼き　,11,253,0.4,28,14.1,0.1
＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで　,11,231,0.2,30,11,0
＜畜肉類＞うし　［輸入牛肉］　もも　赤肉　生　,11,132,0.4,21.2,4.3,0.1
＜畜肉類＞うし　［輸入牛肉］　もも　脂身　生　,11,633,0.2,6.3,64.4,0
＜畜肉類＞うし　［輸入牛肉］　そともも　脂身つき　生　,11,215,0.3,18.7,14.3,0.1
＜畜肉類＞うし　［輸入牛肉］　そともも　皮下脂肪なし　生　,11,195,0.3,19.3,11.9,0.1
＜畜肉類＞うし　［輸入牛肉］　そともも　赤肉　生　,11,127,0.3,21.2,3.9,0.1
＜畜肉類＞うし　［輸入牛肉］　ランプ　脂身つき　生　,11,234,0.4,18.4,16.4,0.1
＜畜肉類＞うし　［輸入牛肉］　ランプ　皮下脂肪なし　生　,11,190,0.5,19.7,11.1,0.1
＜畜肉類＞うし　［輸入牛肉］　ランプ　赤肉　生　,11,121,0.5,21.6,3,0.1
＜畜肉類＞うし　［輸入牛肉］　ヒレ　赤肉　生　,11,133,0.3,20.5,4.8,0.1
＜畜肉類＞うし　［子牛肉］　リブロース　皮下脂肪なし　生　,11,101,0.3,21.7,0.9,0.2
＜畜肉類＞うし　［子牛肉］　ばら　皮下脂肪なし　生　,11,122,0,20.9,3.6,0.3
＜畜肉類＞うし　［子牛肉］　もも　皮下脂肪なし　生　,11,116,0.2,21.2,2.7,0.1
＜畜肉類＞うし　［ひき肉］　生　　,11,272,0.3,17.1,21.1,0.2
＜畜肉類＞うし　［ひき肉］　焼き　　,11,311,0.4,25.9,21.3,0.2
＜畜肉類＞うし　［副生物］　舌　生　,11,356,0.2,13.3,31.8,0.2
＜畜肉類＞うし　［副生物］　舌　焼き　,11,435,0.2,20.2,37.1,0.2
＜畜肉類＞うし　［副生物］　心臓　生　,11,142,0.1,16.5,7.6,0.2
＜畜肉類＞うし　［副生物］　肝臓　生　,11,132,3.7,19.6,3.7,0.1
＜畜肉類＞うし　［副生物］　じん臓　生　,11,131,0.2,16.7,6.4,0.2
＜畜肉類＞うし　［副生物］　第一胃　ゆで　,11,182,0,24.5,8.4,0.1
＜畜肉類＞うし　［副生物］　第二胃　ゆで　,11,200,0,12.4,15.7,0.1
＜畜肉類＞うし　［副生物］　第三胃　生　,11,62,0,11.7,1.3,0.1
＜畜肉類＞うし　［副生物］　第四胃　ゆで　,11,329,0,11.1,30,0.1
＜畜肉類＞うし　［副生物］　小腸　生　,11,287,0,9.9,26.1,0.2
＜畜肉類＞うし　［副生物］　大腸　生　,11,162,0,9.3,13,0.2
＜畜肉類＞うし　［副生物］　直腸　生　,11,115,0,11.6,7,0.2
＜畜肉類＞うし　［副生物］　腱　ゆで　,11,155,0,28.3,4.9,0.2
＜畜肉類＞うし　［副生物］　子宮　ゆで　,11,106,0,18.4,3,0.2
＜畜肉類＞うし　［副生物］　尾　生　,11,492,0,11.6,47.1,0.1
＜畜肉類＞うし　［副生物］　横隔膜　生　,11,301,0.3,14.9,25.2,0.1
＜畜肉類＞うし　［加工品］　ローストビーフ　　,11,196,0.9,21.7,11.7,0.8
＜畜肉類＞うし　［加工品］　コンビーフ缶詰　　,11,203,1.7,19.8,13,1.8
＜畜肉類＞うし　［加工品］　味付け缶詰　　,11,156,9.9,19.2,4.4,1.8
＜畜肉類＞うし　［加工品］　ビーフジャーキー　　,11,315,6.4,54.8,7.8,4.8
＜畜肉類＞うし　［加工品］　スモークタン　　,11,283,0.9,18.1,23,1.6
＜畜肉類＞うま　肉　赤肉　生　　　,11,110,0.3,20.1,2.5,0.1
＜畜肉類＞くじら　肉　赤肉　生　　　,11,106,0.2,24.1,0.4,0.2
＜畜肉類＞くじら　うねす　生　　　,11,376,0.2,18.8,31.4,0.4
＜畜肉類＞くじら　本皮　生　　　,11,689,0.2,9.7,68.8,0.1
＜畜肉類＞くじら　さらしくじら　　　,11,31,0,5.3,0.9,0
＜畜肉類＞しか　あかしか　赤肉　生　　　,11,110,0.5,22.3,1.5,0.1
＜畜肉類＞しか　にほんじか　赤肉　生　　　,11,147,0.6,22.6,5.2,0.1
＜畜肉類＞ぶた　［大型種肉］　かた　脂身つき　生　,11,216,0.2,18.5,14.6,0.1
＜畜肉類＞ぶた　［大型種肉］　かた　皮下脂肪なし　生　,11,171,0.2,19.7,9.3,0.1
＜畜肉類＞ぶた　［大型種肉］　かた　赤肉　生　,11,125,0.2,20.9,3.8,0.1
＜畜肉類＞ぶた　［大型種肉］　かた　脂身　生　,11,704,0,5.3,72.4,0.1
＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身つき　生　,11,253,0.1,17.1,19.2,0.1
＜畜肉類＞ぶた　［大型種肉］　かたロース　皮下脂肪なし　生　,11,226,0.1,17.8,16,0.1
＜畜肉類＞ぶた　［大型種肉］　かたロース　赤肉　生　,11,157,0.1,19.7,7.8,0.2
＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身　生　,11,688,0,5.4,70.7,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　生　,11,263,0.2,19.3,19.2,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　焼き　,11,328,0.3,26.7,22.7,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　ゆで　,11,329,0.3,23.9,24.1,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　とんかつ　,11,450,9.8,22,35.9,0.3
＜畜肉類＞ぶた　［大型種肉］　ロース　皮下脂肪なし　生　,11,202,0.3,21.1,11.9,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　赤肉　生　,11,150,0.3,22.7,5.6,0.1
＜畜肉類＞ぶた　［大型種肉］　ロース　脂身　生　,11,740,0,5.1,76.3,0
＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　生　,11,395,0.1,14.4,35.4,0.1
＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　焼き　,11,496,0.1,19.6,43.9,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　脂身つき　生　,11,183,0.2,20.5,10.2,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　生　,11,148,0.2,21.5,6,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　焼き　,11,200,0.3,30.2,7.6,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで　,11,199,0.3,28.9,8.1,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　赤肉　生　,11,128,0.2,22.1,3.6,0.1
＜畜肉類＞ぶた　［大型種肉］　もも　脂身　生　,11,664,0,6.5,67.6,0.1
＜畜肉類＞ぶた　［大型種肉］　そともも　脂身つき　生　,11,235,0.2,18.8,16.5,0.1
＜畜肉類＞ぶた　［大型種肉］　そともも　皮下脂肪なし　生　,11,187,0.2,20.2,10.7,0.1
＜畜肉類＞ぶた　［大型種肉］　そともも　赤肉　生　,11,143,0.2,21.4,5.5,0.1
＜畜肉類＞ぶた　［大型種肉］　そともも　脂身　生　,11,669,0,6.6,68.1,0.1
＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　生　,11,130,0.3,22.2,3.7,0.1
＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　焼き　,11,223,0.4,39.3,5.9,0.2
＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　とんかつ　,11,388,14.9,25.1,25.3,0.4
＜畜肉類＞ぶた　［中型種肉］　かた　脂身つき　生　,11,239,0,18.3,17.2,0.1
＜畜肉類＞ぶた　［中型種肉］　かた　皮下脂肪なし　生　,11,185,0,19.7,10.8,0.1
＜畜肉類＞ぶた　［中型種肉］　かた　赤肉　生　,11,123,0,21.4,3.5,0.2
＜畜肉類＞ぶた　［中型種肉］　かた　脂身　生　,11,733,0,4.9,75.7,0.1
＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身つき　生　,11,256,0,17.7,19.3,0.1
＜畜肉類＞ぶた　［中型種肉］　かたロース　皮下脂肪なし　生　,11,226,0,18.5,15.7,0.1
＜畜肉類＞ぶた　［中型種肉］　かたロース　赤肉　生　,11,151,0,20.6,6.8,0.2
＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身　生　,11,699,0,5.4,71.9,0.1
＜畜肉類＞ぶた　［中型種肉］　ロース　脂身つき　生　,11,291,0.2,18.3,22.6,0.1
＜畜肉類＞ぶた　［中型種肉］　ロース　皮下脂肪なし　生　,11,216,0.2,20.6,13.6,0.1
＜畜肉類＞ぶた　［中型種肉］　ロース　赤肉　生　,11,141,0.2,22.9,4.6,0.1
＜畜肉類＞ぶた　［中型種肉］　ロース　脂身　生　,11,754,0,4.1,78.3,0
＜畜肉類＞ぶた　［中型種肉］　ばら　脂身つき　生　,11,434,0,13.4,40.1,0.1
＜畜肉類＞ぶた　［中型種肉］　もも　脂身つき　生　,11,225,0.2,19.5,15.1,0.1
＜畜肉類＞ぶた　［中型種肉］　もも　皮下脂肪なし　生　,11,164,0.2,21.3,7.8,0.1
＜畜肉類＞ぶた　［中型種肉］　もも　赤肉　生　,11,143,0.2,21.9,5.3,0.1
＜畜肉類＞ぶた　［中型種肉］　もも　脂身　生　,11,716,0,5.2,73.8,0
＜畜肉類＞ぶた　［中型種肉］　そともも　脂身つき　生　,11,268,0.2,18,20.3,0.1
＜畜肉類＞ぶた　［中型種肉］　そともも　皮下脂肪なし　生　,11,169,0.2,21,8.5,0.1
＜畜肉類＞ぶた　［中型種肉］　そともも　赤肉　生　,11,138,0.2,21.9,4.8,0.1
＜畜肉類＞ぶた　［中型種肉］　そともも　脂身　生　,11,703,0,4.9,72.5,0.1
＜畜肉類＞ぶた　［中型種肉］　ヒレ　赤肉　生　,11,112,0.1,22.7,1.7,0.1
＜畜肉類＞ぶた　［ひき肉］　生　　,11,236,0.1,17.7,17.2,0.1
＜畜肉類＞ぶた　［ひき肉］　焼き　　,11,311,0.1,25.7,21.5,0.2
＜畜肉類＞ぶた　［副生物］　舌　生　,11,221,0.1,15.9,16.3,0.2
＜畜肉類＞ぶた　［副生物］　心臓　生　,11,135,0.1,16.2,7,0.2
＜畜肉類＞ぶた　［副生物］　肝臓　生　,11,128,2.5,20.4,3.4,0.1
＜畜肉類＞ぶた　［副生物］　じん臓　生　,11,114,0,14.1,5.8,0.4
＜畜肉類＞ぶた　［副生物］　胃　ゆで　,11,121,0,17.4,5.1,0.3
＜畜肉類＞ぶた　［副生物］　小腸　ゆで　,11,171,0,14,11.9,0
＜畜肉類＞ぶた　［副生物］　大腸　ゆで　,11,179,0,11.7,13.8,0.1
＜畜肉類＞ぶた　［副生物］　子宮　生　,11,70,0,14.6,0.9,0.3
＜畜肉類＞ぶた　［副生物］　豚足　ゆで　,11,230,0,20.1,16.8,0.3
＜畜肉類＞ぶた　［副生物］　軟骨　ゆで　,11,231,0,17.8,17.9,0.3
＜畜肉類＞ぶた　［ハム類］　骨付きハム　　,11,219,0.8,16.7,16.6,2.5
＜畜肉類＞ぶた　［ハム類］　ボンレスハム　　,11,118,1.8,18.7,4,2.8
＜畜肉類＞ぶた　［ハム類］　ロースハム　　,11,196,1.3,16.5,13.9,2.5
＜畜肉類＞ぶた　［ハム類］　ショルダーハム　　,11,231,0.6,16.1,18.2,1.6
＜畜肉類＞ぶた　［ハム類］　生ハム　促成　,11,247,0.5,24,16.6,2.8
＜畜肉類＞ぶた　［ハム類］　生ハム　長期熟成　,11,268,0,25.7,18.4,5.6
＜畜肉類＞ぶた　［プレスハム類］　プレスハム　　,11,118,3.9,15.4,4.5,2.4
＜畜肉類＞ぶた　［プレスハム類］　チョップドハム　　,11,135,12.7,11.7,4.2,2.5
＜畜肉類＞ぶた　［ベーコン類］　ベーコン　　,11,405,0.3,12.9,39.1,2
＜畜肉類＞ぶた　［ベーコン類］　ロースベーコン　　,11,211,3.2,16.8,14.6,2.2
＜畜肉類＞ぶた　［ベーコン類］　ショルダーベーコン　　,11,186,2.5,17.2,11.9,2.4
＜畜肉類＞ぶた　［ソーセージ類］　ウインナーソーセージ　　,11,321,3,13.2,28.5,1.9
＜畜肉類＞ぶた　［ソーセージ類］　セミドライソーセージ　　,11,339,2.6,15.4,29.7,2.8
＜畜肉類＞ぶた　［ソーセージ類］　ドライソーセージ　　,11,497,2.1,25.4,43,3.6
＜畜肉類＞ぶた　［ソーセージ類］　フランクフルトソーセージ　　,11,298,6.2,12.7,24.7,1.9
＜畜肉類＞ぶた　［ソーセージ類］　ボロニアソーセージ　　,11,251,2.9,12.5,21,2.1
