name,group,calorie,carbohydrate,protein,lipid,salt
さざえ・生,10,89,0.8,19.4,0.4,0.6
さざえ・焼き,10,97,0.9,21.3,0.4,0.7
さるぼう・味付け缶詰,10,135,12.9,15.9,2.2,2.2
しじみ・生,10,64,4.5,7.5,1.4,0.4
しじみ・水煮,10,113,5.5,15.4,2.7,0.3
たいらがい・貝柱・生,10,100,1.5,21.8,0.2,0.7
たにし・生,10,80,3.6,13,1.1,0.1
つぶ・生,10,86,2.3,17.8,0.2,1
とこぶし・生,10,84,3,16,0.4,0.7
とりがい・斧足・生,10,86,6.9,12.9,0.3,0.3
ばい・生,10,87,3.1,16.3,0.6,0.6
ばかがい・生,10,61,2.4,10.9,0.5,0.8
はまぐり・生,10,39,1.8,6.1,0.6,2
はまぐり・水煮,10,89,2.9,14.9,1.5,1.2
はまぐり・焼き,10,77,2.8,13.3,1,2
はまぐり・つくだ煮,10,219,21.4,27,2.8,7.1
ちょうせんはまぐり・生,10,42,2.7,6.5,0.4,1.3
ほたてがい・生,10,72,1.5,13.5,0.9,0.8
ほたてがい・水煮,10,100,1.9,17.6,1.9,0.6
ほたてがい・貝柱・生,10,88,3.5,16.9,0.3,0.3
ほたてがい・貝柱・焼き,10,122,4.6,23.8,0.3,0.4
ほたてがい・貝柱・煮干し,10,322,7.6,65.7,1.4,6.4
ほたてがい・貝柱・水煮缶詰,10,94,1.5,19.5,0.6,1
ほっきがい・生,10,73,3.8,11.1,1.1,0.6
みるがい・水管・生,10,82,0.3,18.3,0.4,0.8
あまえび・生,10,87,0.1,19.8,0.3,0.8
いせえび・生,10,92,0,20.9,0.4,0.9
くるまえび・養殖・生,10,97,0,21.6,0.6,0.4
くるまえび・養殖・ゆで,10,124,0,28.2,0.5,0.5
くるまえび・養殖・焼き,10,103,0,23.5,0.4,0.5
さくらえび・ゆで,10,91,0,18.2,1.5,2.1
さくらえび・素干し,10,312,0.1,64.9,4,3
さくらえび・煮干し,10,273,0.1,59.1,2.5,8.6
大正えび・生,10,95,0.1,21.7,0.3,0.5
しばえび・生,10,83,0.1,18.7,0.4,0.6
バナメイエビ・養殖・生,10,91,0.7,19.6,0.6,0.3
バナメイエビ・養殖・天ぷら,10,199,6.5,20,10.3,0.3
ブラックタイガー・養殖・生,10,82,0.3,18.4,0.3,0.4
加工品・干しえび,10,233,0.3,48.6,2.8,3.8
加工品・つくだ煮,10,244,30.1,25.9,2.2,4.8
がざみ・生,10,65,0.3,14.4,0.3,0.9
毛がに・生,10,72,0.2,15.8,0.5,0.6
毛がに・ゆで,10,83,0.2,18.4,0.5,0.6
ずわいがに・生,10,63,0.1,13.9,0.4,0.8
ずわいがに・ゆで,10,69,0.1,15,0.6,0.6
ずわいがに・水煮缶詰,10,73,0.2,16.3,0.4,1.7
たらばがに・生,10,59,0.2,13,0.3,0.9
たらばがに・ゆで,10,80,0.3,17.5,0.5,0.8
たらばがに・水煮缶詰,10,90,0.1,20.6,0.3,1.5
加工品・がん漬,10,59,5.4,8.4,0.4,19.1
あかいか・生,10,89,0,17.9,1.4,0.5
けんさきいか・生,10,84,0.1,17.5,1,0.5
こういか・生,10,66,0.1,14.9,0.3,0.7
するめいか・生,10,83,0.1,17.9,0.8,0.5
するめいか・水煮,10,101,0.1,21.9,0.9,0.6
するめいか・焼き,10,109,0.1,23.6,1,0.8
するめいか・胴・皮つき・生,10,86,0.1,18.6,0.7,0.5
するめいか・胴・皮なし・刺身,10,85,0.1,18.6,0.6,0.5
するめいか・胴・皮なし・天ぷら,10,189,6.3,16.7,10.8,0.4
するめいか・耳・足・生,10,80,0,16.9,0.9,0.6
ほたるいか・生,10,84,0.2,11.8,3.5,0.7
ほたるいか・ゆで,10,104,0.4,17.7,2.9,0.6
ほたるいか・くん製,10,325,21.3,43.1,7.5,3.8
ほたるいか・つくだ煮,10,260,22.9,27,6.7,3
やりいか・生,10,85,0.4,17.6,1,0.4
加工品・するめ,10,334,0.4,69.2,4.3,2.3
加工品・さきいか,10,279,17.3,45.5,3.1,6.9
加工品・くん製,10,206,12.8,35.2,1.5,6.1
加工品・切りいかあめ煮,10,318,46.1,22.7,4.7,2.8
加工品・いかあられ,10,293,49.1,20,1.8,1.8
加工品・塩辛,10,117,6.5,15.2,3.4,6.9
加工品・味付け缶詰,10,133,7.7,21.4,1.8,1.8
いいだこ・生,10,70,0.1,14.6,0.8,0.6
まだこ・生,10,76,0.1,16.4,0.7,0.7
まだこ・ゆで,10,99,0.1,21.7,0.7,0.6
あみ・つくだ煮,10,233,35.1,19.1,1.8,6.9
あみ・塩辛,10,65,0.8,12.9,1.1,19.8
うに・生うに,10,120,3.3,16,4.8,0.6
うに・粒うに,10,183,15.6,17.2,5.8,8.4
うに・練りうに,10,170,22.4,13.5,2.9,7.1
おきあみ・生,10,94,0.2,15,3.2,1.1
おきあみ・ゆで,10,86,0,13.8,3,1.6
くらげ・塩蔵・塩抜き,10,22,0,5.2,0.1,0.3
しゃこ・ゆで,10,98,0.2,19.2,1.7,0.8
なまこ・生,10,23,0.5,4.6,0.3,1.7
なまこ・このわた,10,64,0.5,11.4,1.8,4.6
ほや・生,10,30,0.8,5,0.8,3.3
ほや・塩辛,10,72,3.8,11.6,1.1,3.6
かに風味かまぼこ,10,90,9.2,12.1,0.5,2.2
昆布巻きかまぼこ,10,84,11,8.9,0.5,2.4
す巻きかまぼこ,10,90,8.7,12,0.8,2.2
蒸しかまぼこ,10,95,9.7,12,0.9,2.5
焼き抜きかまぼこ,10,103,7.4,16.2,1,2.4
焼き竹輪,10,121,13.5,12.2,2,2.1
だて巻,10,196,17.6,14.6,7.5,0.9
つみれ,10,113,6.5,12,4.3,1.4
なると,10,80,11.6,7.6,0.4,2
はんぺん,10,94,11.4,9.9,1,1.5
さつま揚げ,10,139,13.9,12.5,3.7,1.9
魚肉ハム,10,158,11.1,13.4,6.7,2.3
魚肉ソーセージ,10,161,12.6,11.5,7.2,2.1
いのしし・肉・脂身つき・生,11,268,0.5,18.8,19.8,0.1
いのぶた・肉・脂身つき・生,11,304,0.3,18.1,24.1,0.1
うさぎ・肉・赤肉・生,11,146,0,20.5,6.3,0.1
うし・かた・脂身つき・生,11,286,0.3,17.7,22.3,0.1
うし・かた・皮下脂肪なし・生,11,265,0.3,18.3,19.8,0.1
うし・かた・赤肉・生,11,201,0.3,20.2,12.2,0.1
うし・かた・脂身・生,11,751,0,4,78,0
うし・かたロース・脂身つき・生,11,411,0.2,13.8,37.4,0.1
うし・かたロース・皮下脂肪なし・生,11,403,0.2,14,36.5,0.1
うし・かたロース・赤肉・生,11,316,0.2,16.5,26.1,0.1
うし・リブロース・脂身つき・生,11,573,0.1,9.7,56.5,0.1
うし・リブロース・脂身つき・焼き,11,597,0.2,14.6,56.8,0.1
うし・リブロース・脂身つき・ゆで,11,601,0.1,12.6,58.2,0.1
うし・リブロース・皮下脂肪なし・生,11,556,0.1,10.3,54.4,0.1
うし・リブロース・赤肉・生,11,436,0.2,14,40,0.1
うし・リブロース・脂身・生,11,752,0,4.2,78,0.1
うし・サーロイン・脂身つき・生,11,498,0.3,11.7,47.5,0.1
うし・サーロイン・皮下脂肪なし・生,11,456,0.3,12.9,42.5,0.1
うし・サーロイン・赤肉・生,11,317,0.4,17.1,25.8,0.1
うし・ばら・脂身つき・生,11,517,0.1,11,50,0.1
うし・もも・脂身つき・生,11,259,0.5,19.2,18.7,0.1
うし・もも・皮下脂肪なし・生,11,233,0.6,20.2,15.5,0.1
うし・もも・皮下脂肪なし・焼き,11,333,0.5,27.7,22.7,0.1
うし・もも・皮下脂肪なし・ゆで,11,328,0.2,25.7,23.3,0.1
うし・もも・赤肉・生,11,193,0.6,21.3,10.7,0.1
うし・もも・脂身・生,11,728,0,4.4,75.4,0.1
うし・そともも・脂身つき・生,11,265,0.5,17.8,20,0.1
うし・そともも・皮下脂肪なし・生,11,237,0.5,18.7,16.6,0.1
うし・そともも・赤肉・生,11,172,0.6,20.7,8.7,0.1
うし・ランプ・脂身つき・生,11,347,0.4,15.1,29.9,0.1
うし・ランプ・皮下脂肪なし・生,11,318,0.4,16,26.4,0.1
うし・ランプ・赤肉・生,11,211,0.5,19.2,13.6,0.1
うし・ヒレ・赤肉・生,11,223,0.3,19.1,15,0.1
うし・かた・脂身つき・生,11,257,0.4,16.8,19.6,0.1
うし・かた・皮下脂肪なし・生,11,217,0.4,17.9,14.9,0.1
うし・かた・赤肉・生,11,143,0.5,19.9,6.1,0.2
うし・かた・脂身・生,11,709,0,4.5,73.3,0.1
うし・かたロース・脂身つき・生,11,318,0.2,16.2,26.4,0.1
うし・かたロース・皮下脂肪なし・生,11,308,0.2,16.5,25.2,0.1
うし・かたロース・赤肉・生,11,212,0.2,19.1,13.9,0.1
うし・リブロース・脂身つき・生,11,409,0.2,14.1,37.1,0.1
うし・リブロース・脂身つき・焼き,11,511,0.3,20.4,45,0.1
うし・リブロース・脂身つき・ゆで,11,478,0.3,17.2,43,0.1
うし・リブロース・皮下脂肪なし・生,11,378,0.2,15,33.4,0.1
うし・リブロース・赤肉・生,11,248,0.3,18.8,17.8,0.1
うし・リブロース・脂身・生,11,773,0,3.7,80.5,0
うし・サーロイン・脂身つき・生,11,334,0.4,16.5,27.9,0.1
うし・サーロイン・皮下脂肪なし・生,11,270,0.5,18.4,20.2,0.1
うし・サーロイン・赤肉・生,11,177,0.6,21.1,9.1,0.2
うし・ばら・脂身つき・生,11,426,0.3,12.8,39.4,0.1
うし・ばら・脂身つき・焼き,11,484,0.3,15.9,44.2,0.2
うし・もも・脂身つき・生,11,209,0.4,19.5,13.3,0.1
うし・もも・皮下脂肪なし・生,11,181,0.4,20.5,9.9,0.1
うし・もも・皮下脂肪なし・焼き,11,245,0.6,28,13.2,0.2
うし・もも・皮下脂肪なし・ゆで,11,252,0.6,28.4,13.8,0.1
うし・もも・赤肉・生,11,140,0.4,21.9,4.9,0.1
うし・もも・脂身・生,11,626,0.2,5.1,64.1,0.1
うし・そともも・脂身つき・生,11,233,0.6,18.2,16.3,0.1
うし・そともも・皮下脂肪なし・生,11,190,0.6,19.6,11.1,0.1
うし・そともも・赤肉・生,11,140,0.7,21.3,5,0.2
うし・ランプ・脂身つき・生,11,248,0.6,18.6,17.8,0.1
うし・ランプ・皮下脂肪なし・生,11,216,0.6,19.7,13.9,0.1
うし・ランプ・赤肉・生,11,153,0.7,22,6.1,0.2
うし・ヒレ・赤肉・生,11,195,0.5,20.8,11.2,0.1
うし・ヒレ・赤肉・焼き,11,259,0.4,27.2,15.2,0.2
うし・リブロース・脂身つき・生,11,539,0.3,12,51.8,0.1
うし・リブロース・脂身つき・焼き,11,627,0.2,14.5,60.1,0.1
うし・リブロース・脂身つき・ゆで,11,588,0.1,13.2,56.5,0
うし・リブロース・皮下脂肪なし・生,11,484,0.3,13.6,45.2,0.1
うし・リブロース・赤肉・生,11,376,0.4,16.7,32.3,0.1
うし・リブロース・脂身・生,11,831,0,3.6,86.7,0
うし・ばら・脂身つき・生,11,470,0.3,12.2,44.4,0.2
うし・もも・脂身つき・生,11,343,0.4,16.4,28.9,0.2
うし・もも・皮下脂肪なし・生,11,282,0.4,18.3,21.6,0.2
うし・もも・皮下脂肪なし・焼き,11,367,0.5,25,27.6,0.2
うし・もも・皮下脂肪なし・ゆで,11,375,0.2,25.7,28.2,0.1
うし・もも・赤肉・生,11,248,0.5,19.3,17.5,0.2
うし・もも・脂身・生,11,734,0.1,4.8,75.8,0.1
うし・ヒレ・赤肉・生,11,251,0.4,19,18,0.1
うし・かた・脂身つき・生,11,180,0.1,19,10.6,0.1
うし・かた・皮下脂肪なし・生,11,157,0.1,19.6,7.8,0.1
うし・かた・赤肉・生,11,130,0.1,20.4,4.6,0.1
うし・かた・脂身・生,11,599,0,7.1,60.5,0.1
うし・かたロース・脂身つき・生,11,240,0.1,17.9,17.4,0.1
うし・かたロース・皮下脂肪なし・生,11,237,0.1,18,17.1,0.1
うし・かたロース・赤肉・生,11,173,0.1,19.7,9.5,0.1
うし・リブロース・脂身つき・生,11,231,0.4,20.1,15.4,0.1
うし・リブロース・脂身つき・焼き,11,332,0.3,25,23.9,0.1
うし・リブロース・脂身つき・ゆで,11,335,0.1,25.8,23.9,0
うし・リブロース・皮下脂肪なし・生,11,223,0.4,20.3,14.4,0.1
うし・リブロース・赤肉・生,11,179,0.4,21.7,9.1,0.1
うし・リブロース・脂身・生,11,712,0.1,5.7,73.1,0
うし・サーロイン・脂身つき・生,11,298,0.4,17.4,23.7,0.1
うし・サーロイン・皮下脂肪なし・生,11,238,0.4,19.1,16.5,0.1
うし・サーロイン・赤肉・生,11,136,0.5,22,4.4,0.1
うし・ばら・脂身つき・生,11,371,0.2,14.4,32.9,0.1
うし・もも・脂身つき・生,11,165,0.4,19.6,8.6,0.1
うし・もも・皮下脂肪なし・生,11,149,0.4,20,6.7,0.1
うし・もも・皮下脂肪なし・焼き,11,253,0.4,28,14.1,0.1
うし・もも・皮下脂肪なし・ゆで,11,231,0.2,30,11,0
うし・もも・赤肉・生,11,132,0.4,21.2,4.3,0.1
うし・もも・脂身・生,11,633,0.2,6.3,64.4,0
うし・そともも・脂身つき・生,11,215,0.3,18.7,14.3,0.1
うし・そともも・皮下脂肪なし・生,11,195,0.3,19.3,11.9,0.1
うし・そともも・赤肉・生,11,127,0.3,21.2,3.9,0.1
うし・ランプ・脂身つき・生,11,234,0.4,18.4,16.4,0.1
うし・ランプ・皮下脂肪なし・生,11,190,0.5,19.7,11.1,0.1
うし・ランプ・赤肉・生,11,121,0.5,21.6,3,0.1
うし・ヒレ・赤肉・生,11,133,0.3,20.5,4.8,0.1
うし・リブロース・皮下脂肪なし・生,11,101,0.3,21.7,0.9,0.2
うし・ばら・皮下脂肪なし・生,11,122,0,20.9,3.6,0.3
うし・もも・皮下脂肪なし・生,11,116,0.2,21.2,2.7,0.1
うし・生,11,272,0.3,17.1,21.1,0.2
うし・焼き,11,311,0.4,25.9,21.3,0.2
うし・舌・生,11,356,0.2,13.3,31.8,0.2
うし・舌・焼き,11,435,0.2,20.2,37.1,0.2
うし・心臓・生,11,142,0.1,16.5,7.6,0.2
うし・肝臓・生,11,132,3.7,19.6,3.7,0.1
うし・じん臓・生,11,131,0.2,16.7,6.4,0.2
うし・第一胃・ゆで,11,182,0,24.5,8.4,0.1
うし・第二胃・ゆで,11,200,0,12.4,15.7,0.1
うし・第三胃・生,11,62,0,11.7,1.3,0.1
うし・第四胃・ゆで,11,329,0,11.1,30,0.1
うし・小腸・生,11,287,0,9.9,26.1,0.2
うし・大腸・生,11,162,0,9.3,13,0.2
うし・直腸・生,11,115,0,11.6,7,0.2
うし・腱・ゆで,11,155,0,28.3,4.9,0.2
うし・子宮・ゆで,11,106,0,18.4,3,0.2
うし・尾・生,11,492,0,11.6,47.1,0.1
うし・横隔膜・生,11,301,0.3,14.9,25.2,0.1
うし・ローストビーフ,11,196,0.9,21.7,11.7,0.8
うし・コンビーフ缶詰,11,203,1.7,19.8,13,1.8
うし・味付け缶詰,11,156,9.9,19.2,4.4,1.8
うし・ビーフジャーキー,11,315,6.4,54.8,7.8,4.8
うし・スモークタン,11,283,0.9,18.1,23,1.6
うま・肉・赤肉・生,11,110,0.3,20.1,2.5,0.1
くじら・肉・赤肉・生,11,106,0.2,24.1,0.4,0.2
くじら・うねす・生,11,376,0.2,18.8,31.4,0.4
くじら・本皮・生,11,689,0.2,9.7,68.8,0.1
くじら・さらしくじら,11,31,0,5.3,0.9,0
しか・あかしか・赤肉・生,11,110,0.5,22.3,1.5,0.1
しか・にほんじか・赤肉・生,11,147,0.6,22.6,5.2,0.1
ぶた・かた・脂身つき・生,11,216,0.2,18.5,14.6,0.1
ぶた・かた・皮下脂肪なし・生,11,171,0.2,19.7,9.3,0.1
ぶた・かた・赤肉・生,11,125,0.2,20.9,3.8,0.1
ぶた・かた・脂身・生,11,704,0,5.3,72.4,0.1
ぶた・かたロース・脂身つき・生,11,253,0.1,17.1,19.2,0.1
ぶた・かたロース・皮下脂肪なし・生,11,226,0.1,17.8,16,0.1
ぶた・かたロース・赤肉・生,11,157,0.1,19.7,7.8,0.2
ぶた・かたロース・脂身・生,11,688,0,5.4,70.7,0.1
ぶた・ロース・脂身つき・生,11,263,0.2,19.3,19.2,0.1
ぶた・ロース・脂身つき・焼き,11,328,0.3,26.7,22.7,0.1
ぶた・ロース・脂身つき・ゆで,11,329,0.3,23.9,24.1,0.1
ぶた・ロース・脂身つき・とんかつ,11,450,9.8,22,35.9,0.3
ぶた・ロース・皮下脂肪なし・生,11,202,0.3,21.1,11.9,0.1
ぶた・ロース・赤肉・生,11,150,0.3,22.7,5.6,0.1
ぶた・ロース・脂身・生,11,740,0,5.1,76.3,0
ぶた・ばら・脂身つき・生,11,395,0.1,14.4,35.4,0.1
ぶた・ばら・脂身つき・焼き,11,496,0.1,19.6,43.9,0.1
ぶた・もも・脂身つき・生,11,183,0.2,20.5,10.2,0.1
ぶた・もも・皮下脂肪なし・生,11,148,0.2,21.5,6,0.1
ぶた・もも・皮下脂肪なし・焼き,11,200,0.3,30.2,7.6,0.1
ぶた・もも・皮下脂肪なし・ゆで,11,199,0.3,28.9,8.1,0.1
ぶた・もも・赤肉・生,11,128,0.2,22.1,3.6,0.1
ぶた・もも・脂身・生,11,664,0,6.5,67.6,0.1
ぶた・そともも・脂身つき・生,11,235,0.2,18.8,16.5,0.1
ぶた・そともも・皮下脂肪なし・生,11,187,0.2,20.2,10.7,0.1
ぶた・そともも・赤肉・生,11,143,0.2,21.4,5.5,0.1
ぶた・そともも・脂身・生,11,669,0,6.6,68.1,0.1
ぶた・ヒレ・赤肉・生,11,130,0.3,22.2,3.7,0.1
ぶた・ヒレ・赤肉・焼き,11,223,0.4,39.3,5.9,0.2
ぶた・ヒレ・赤肉・とんかつ,11,388,14.9,25.1,25.3,0.4
ぶた・かた・脂身つき・生,11,239,0,18.3,17.2,0.1
ぶた・かた・皮下脂肪なし・生,11,185,0,19.7,10.8,0.1
ぶた・かた・赤肉・生,11,123,0,21.4,3.5,0.2
ぶた・かた・脂身・生,11,733,0,4.9,75.7,0.1
ぶた・かたロース・脂身つき・生,11,256,0,17.7,19.3,0.1
ぶた・かたロース・皮下脂肪なし・生,11,226,0,18.5,15.7,0.1
ぶた・かたロース・赤肉・生,11,151,0,20.6,6.8,0.2
ぶた・かたロース・脂身・生,11,699,0,5.4,71.9,0.1
ぶた・ロース・脂身つき・生,11,291,0.2,18.3,22.6,0.1
ぶた・ロース・皮下脂肪なし・生,11,216,0.2,20.6,13.6,0.1
ぶた・ロース・赤肉・生,11,141,0.2,22.9,4.6,0.1
ぶた・ロース・脂身・生,11,754,0,4.1,78.3,0
ぶた・ばら・脂身つき・生,11,434,0,13.4,40.1,0.1
ぶた・もも・脂身つき・生,11,225,0.2,19.5,15.1,0.1
ぶた・もも・皮下脂肪なし・生,11,164,0.2,21.3,7.8,0.1
ぶた・もも・赤肉・生,11,143,0.2,21.9,5.3,0.1
ぶた・もも・脂身・生,11,716,0,5.2,73.8,0
ぶた・そともも・脂身つき・生,11,268,0.2,18,20.3,0.1
ぶた・そともも・皮下脂肪なし・生,11,169,0.2,21,8.5,0.1
ぶた・そともも・赤肉・生,11,138,0.2,21.9,4.8,0.1
ぶた・そともも・脂身・生,11,703,0,4.9,72.5,0.1
ぶた・ヒレ・赤肉・生,11,112,0.1,22.7,1.7,0.1
ぶた・生,11,236,0.1,17.7,17.2,0.1
ぶた・焼き,11,311,0.1,25.7,21.5,0.2
ぶた・舌・生,11,221,0.1,15.9,16.3,0.2
ぶた・心臓・生,11,135,0.1,16.2,7,0.2
ぶた・肝臓・生,11,128,2.5,20.4,3.4,0.1
ぶた・じん臓・生,11,114,0,14.1,5.8,0.4
ぶた・胃・ゆで,11,121,0,17.4,5.1,0.3
ぶた・小腸・ゆで,11,171,0,14,11.9,0
ぶた・大腸・ゆで,11,179,0,11.7,13.8,0.1
ぶた・子宮・生,11,70,0,14.6,0.9,0.3
ぶた・豚足・ゆで,11,230,0,20.1,16.8,0.3
ぶた・軟骨・ゆで,11,231,0,17.8,17.9,0.3
ぶた・骨付きハム,11,219,0.8,16.7,16.6,2.5
ぶた・ボンレスハム,11,118,1.8,18.7,4,2.8
ぶた・ロースハム,11,196,1.3,16.5,13.9,2.5
ぶた・ショルダーハム,11,231,0.6,16.1,18.2,1.6
ぶた・生ハム・促成,11,247,0.5,24,16.6,2.8
ぶた・生ハム・長期熟成,11,268,0,25.7,18.4,5.6
ぶた・プレスハム,11,118,3.9,15.4,4.5,2.4
ぶた・チョップドハム,11,135,12.7,11.7,4.2,2.5
ぶた・ベーコン,11,405,0.3,12.9,39.1,2
ぶた・ロースベーコン,11,211,3.2,16.8,14.6,2.2
ぶた・ショルダーベーコン,11,186,2.5,17.2,11.9,2.4
ぶた・ウインナーソーセージ,11,321,3,13.2,28.5,1.9
ぶた・セミドライソーセージ,11,339,2.6,15.4,29.7,2.8
ぶた・ドライソーセージ,11,497,2.1,25.4,43,3.6
ぶた・フランクフルトソーセージ,11,298,6.2,12.7,24.7,1.9
ぶた・ボロニアソーセージ,11,251,2.9,12.5,21,2.1
ぶた・リオナソーセージ,11,192,3.7,14.9,13.1,2.3
ぶた・レバーソーセージ,11,368,1.9,14.7,33.5,1.7
ぶた・混合ソーセージ,11,270,4.7,11.8,22.7,2.2
ぶた・生ソーセージ,11,279,0.8,14,24.4,1.7
ぶた・焼き豚,11,172,5.1,19.4,8.2,2.4
ぶた・レバーペースト,11,378,3.6,12.9,34.7,2.2
ぶた・スモークレバー,11,198,2.6,29.6,7.7,1.8
ぶた・ゼラチン,11,344,0,87.6,0.3,0.7
めんよう・ロース・脂身つき・生,11,225,0.2,19.8,15,0.2
めんよう・ロース・脂身つき・焼き,11,358,0.2,28.9,24.9,0.2
めんよう・もも・脂身つき・生,11,224,0.1,18.8,15.3,0.1
めんよう・かた・脂身つき・生,11,233,0.1,17.1,17.1,0.2
めんよう・ロース・脂身つき・生,11,310,0.2,15.6,25.9,0.2
めんよう・ロース・脂身つき・焼き,11,388,0.2,21.8,31.4,0.2
めんよう・もも・脂身つき・生,11,198,0.3,20,12,0.2
めんよう・もも・脂身つき・焼き,11,312,0.3,28.6,20.3,0.2
めんよう・混合プレスハム,11,107,3,14.4,4.1,2.2
やぎ・肉・赤肉・生,11,107,0.2,21.9,1.5,0.1
うずら・肉・皮つき・生,11,208,0.1,20.5,12.9,0.1
がちょう・フォアグラ・ゆで,11,510,1.5,8.3,49.9,0.1
かも・まがも・肉・皮なし・生,11,128,0.1,23.6,3,0.2
かも・あいがも・肉・皮つき・生,11,333,0.1,14.2,29,0.2
かも・あひる・肉・皮つき・生,11,250,0.1,14.9,19.8,0.2
かも・あひる・肉・皮なし・生,11,106,0.2,20.1,2.2,0.2
かも・あひる・皮・生,11,462,0,7.3,45.8,0.1
きじ・肉・皮なし・生,11,108,0.1,23,1.1,0.1
しちめんちょう・肉・皮なし・生,11,106,0.1,23.5,0.7,0.1
すずめ・肉・骨・皮つき・生,11,132,0.1,18.1,5.9,0.2
にわとり・手羽・皮つき・生,11,195,0,23,10.4,0.1
にわとり・むね・皮つき・生,11,244,0,19.5,17.2,0.1
にわとり・むね・皮なし・生,11,121,0,24.4,1.9,0.1
にわとり・もも・皮つき・生,11,253,0,17.3,19.1,0.1
にわとり・もも・皮なし・生,11,138,0,22,4.8,0.1
にわとり・ささ身・生,11,114,0,24.6,1.1,0.1
にわとり・手羽・皮つき・生,11,210,0,17.8,14.3,0.2
にわとり・手羽先・皮つき・生,11,226,0,17.4,16.2,0.2
にわとり・手羽元・皮つき・生,11,197,0,18.2,12.8,0.2
にわとり・むね・皮つき・生,11,145,0.1,21.3,5.9,0.1
にわとり・むね・皮つき・焼き,11,233,0.1,34.7,9.1,0.2
にわとり・むね・皮なし・生,11,116,0.1,23.3,1.9,0.1
にわとり・むね・皮なし・焼き,11,195,0.1,38.8,3.3,0.2
にわとり・もも・皮つき・生,11,204,0,16.6,14.2,0.2
にわとり・もも・皮つき・焼き,11,241,0,26.3,13.9,0.2
にわとり・もも・皮つき・ゆで,11,237,0,22.3,15.2,0.1
にわとり・もも・皮つき・から揚げ,11,313,13.3,24.2,18.1,2.5
にわとり・もも・皮なし・生,11,127,0,19,5,0.2
にわとり・もも・皮なし・焼き,11,161,0,25.5,5.7,0.2
にわとり・もも・皮なし・ゆで,11,155,0,25.1,5.2,0.1
にわとり・もも・皮なし・から揚げ,11,255,12.7,25.4,11.4,2.7
にわとり・ささ身・生,11,105,0,23,0.8,0.1
にわとり・ささ身・焼き,11,127,0,27.3,1.3,0.1
にわとり・ささ身・ゆで,11,125,0,27.3,1,0.1
にわとり・生,11,186,0,17.5,12,0.1
にわとり・焼き,11,255,0,27.5,14.8,0.2
にわとり・心臓・生,11,207,0,14.5,15.5,0.2
にわとり・肝臓・生,11,111,0.6,18.9,3.1,0.2
にわとり・筋胃・生,11,94,0,18.3,1.8,0.1
にわとり・皮・むね・生,11,492,0,9.4,48.1,0.1
にわとり・皮・もも・生,11,513,0,6.6,51.6,0.1
にわとり・軟骨・生,11,54,0.4,12.5,0.4,1
にわとり・焼き鳥缶詰,11,177,8.2,18.4,7.8,2.2
にわとり・チキンナゲット,11,245,14.9,15.5,13.7,1.6
にわとり・つくね,11,235,9.3,15.2,15.2,1.8
はと・肉・皮なし・生,11,141,0.3,21.8,5.1,0.2
ほろほろちょう・肉・皮なし・生,11,105,0.2,22.5,1,0.2
いなご・つくだ煮,11,247,32.3,26.3,1.4,4.8
かえる・肉・生,11,99,0.3,22.3,0.4,0.1
すっぽん・肉・生,11,197,0.5,16.4,13.4,0.2
はち・はちの子缶詰,11,250,30.2,16.2,7.2,1.7
あひる卵・ピータン,12,214,0,13.7,16.5,2
うこっけい卵・全卵・生,12,176,0.4,12,13,0.4
うずら卵・全卵・生,12,179,0.3,12.6,13.1,0.3
うずら卵・水煮缶詰,12,182,0.6,11,14.1,0.5
鶏卵・全卵・生,12,151,0.3,12.3,10.3,0.4
鶏卵・全卵・ゆで,12,151,0.3,12.9,10,0.3
鶏卵・全卵・ポーチドエッグ,12,164,0.2,12.3,11.7,0.3
鶏卵・全卵・水煮缶詰,12,146,0,10.8,10.6,0.8
鶏卵・全卵・加糖全卵,12,217,20.7,9.8,10.6,0.3
鶏卵・全卵・乾燥全卵,12,608,0.2,49.1,42,1.2
鶏卵・卵黄・生,12,387,0.1,16.5,33.5,0.1
鶏卵・卵黄・ゆで,12,386,0.2,16.7,33.3,0.1
鶏卵・卵黄・加糖卵黄,12,346,20.7,12.1,23.9,0.1
鶏卵・卵黄・乾燥卵黄,12,724,0.2,30.3,62.9,0.2
鶏卵・卵白・生,12,47,0.4,10.5,0,0.5
鶏卵・卵白・ゆで,12,50,0.4,11.3,0.1,0.4
鶏卵・卵白・乾燥卵白,12,378,0.2,86.5,0.4,3.3
鶏卵・たまご豆腐,12,79,2,6.4,5,0.9
鶏卵・たまご焼・厚焼きたまご,12,151,6.4,10.8,9.1,1.1
鶏卵・たまご焼・だし巻きたまご,12,128,0.5,11.2,9,1.2
生乳・ジャージー種,13,80,4.7,3.6,5.1,0.1
生乳・ホルスタイン種,13,66,4.7,3.2,3.7,0.1
普通牛乳,13,67,4.8,3.3,3.8,0.1
加工乳・濃厚,13,73,5.2,3.5,4.2,0.1
加工乳・低脂肪,13,46,5.5,3.8,1,0.2
脱脂乳,13,33,4.7,3.4,0.1,0.1
乳飲料・コーヒー,13,56,7.2,2.2,2,0.1
乳飲料・フルーツ,13,46,9.9,1.2,0.2,0.1
全粉乳,13,500,39.3,25.5,26.2,1.1
脱脂粉乳,13,359,53.3,34,1,1.4
乳児用調製粉乳,13,514,55.9,12.4,26.8,0.4
